Id,SalePrice
2734,138287.2241223286
2735,135040.1646531745
2736,137415.970894697
2737,120774.23040547824
2738,139151.22527011688
2739,152150.4777958395
2740,139152.47901567994
2741,141180.1734161062
2742,160862.232716179
2743,150502.73079893363
2744,166743.93076481464
2745,143687.19010220593
2746,138130.27956231195
2747,155727.11653733565
2748,131262.72607050184
2749,133567.12600055896
2750,121237.67891896794
2751,138113.9186223364
2752,188556.27644335397
2753,145333.55607471147
2754,216521.1443161227
2755,145440.05729099672
2756,101477.57124044286
2757,75594.80892741324
2758,100589.59263608285
2759,171428.1444446561
2760,121515.41844996122
2761,139456.42571345647
2762,137893.86338417284
2763,187938.562877878
2764,151625.5105139256
2765,297233.6552986685
2766,126594.79250192268
2767,89380.00212001205
2768,122504.30735353175
2769,132166.93221101628
2770,139738.52487090696
2771,106625.22948654901
2772,105958.5087978967
2773,172600.49817966582
2774,139870.18264989692
2775,109733.45602682918
2776,143597.29989753026
2777,155410.62960018744
2778,107458.78591749408
2779,122651.49733818143
2780,91660.98960169389
2781,97954.69957408594
2782,103554.93106705714
2783,98119.9711788495
2784,125753.84841255576
2785,143805.51564498944
2786,75150.10664619028
2787,121198.39749890479
2788,79872.59551674392
2789,171626.95780684584
2790,98390.34569241796
2791,109058.76075323664
2792,58928.403217119434
2793,132482.026738334
2794,100267.58744834863
2795,118408.28116609115
2796,103275.52485358262
2797,184107.66998128282
2798,104310.85716346905
2799,101452.06930007128
2800,69829.47083683411
2801,111225.18832570915
2802,119259.05856946897
2803,153981.09470811544
2804,125356.93826640485
2805,100524.16674074736
2806,88851.28820031343
2807,170562.73548295244
2808,148003.2792958541
2809,125743.6360774786
2810,123153.42888934325
2811,164738.73391419937
2812,175172.80081334634
2813,164358.4401376775
2814,164548.07919880512
2815,95660.9402394882
2816,221174.76454056255
2817,161816.56420526878
2818,129204.36131390702
2819,194186.97925124047
2820,137298.90306475823
2821,104013.66396488884
2822,186851.4435026871
2823,331586.50112211145
2824,171149.43308916932
2825,146703.41125093788
2826,132777.5521963459
2827,132063.12012845217
2828,210471.6160475029
2829,228995.8580137715
2830,213417.34343319226
2831,173942.66616453827
2832,229301.04141859806
2833,301092.71191303775
2834,219719.608915496
2835,228452.46982010143
2836,186219.27332290183
2837,155679.86148254652
2838,148532.93386960603
2839,172356.78832829974
2840,204912.82748515334
2841,200734.00845550306
2842,230569.87953809046
2843,149833.10825271075
2844,175034.40095341933
2845,131232.73935190222
2846,205063.69918687534
2847,222892.65894057046
2848,201534.1955859128
2849,194582.48840648154
2850,279589.03208440857
2851,206919.19171901874
2852,236634.52845990172
2853,239575.62002287447
2854,141489.7516697452
2855,201777.65942831774
2856,197751.5483494081
2857,187381.93011825669
2858,203772.13666797138
2859,103623.41957516821
2860,127644.00626613063
2861,114531.54636253187
2862,177480.33033040908
2863,125654.35263487813
2864,243486.76878124397
2865,139392.38730734243
2866,135954.44524626044
2867,106891.45621380015
2868,93141.83345978362
2869,93759.95523266113
2870,116242.01241010847
2871,82952.57797027144
2872,61244.68964994609
2873,97901.01092895391
2874,130313.44085869697
2875,108351.48417713765
2876,160658.99557517897
2877,152885.63555462248
2878,155001.74701487858
2879,124791.49375142387
2880,105945.80402369938
2881,146068.2995837693
2882,178211.1362162852
2883,198631.35399552956
2884,191195.03509536057
2885,184070.74910994805
2886,228015.82154838365
2887,97973.23427547437
2888,147434.0070486302
2889,62984.738859622106
2890,87857.71997844147
2891,130346.05854531444
2892,45493.751894803056
2893,72579.0274073787
2894,55904.61777229458
2895,323615.961996104
2896,274694.78602303343
2897,208481.72522909514
2898,151443.00048642518
2899,209659.27974020605
2900,159028.00029850603
2901,196842.60481766352
2902,170310.10379229224
2903,315778.65145340515
2904,337837.87515941286
2905,71611.98842406807
2906,202230.68600133588
2907,111726.93035954733
2908,137942.34707411387
2909,154311.99652811675
2910,80757.54325185677
2911,85864.18772198599
2912,153333.77237717417
2913,80428.05938091982
2914,78640.18581817568
2915,84914.22223520657
2916,84804.15826667093
2917,160202.29195740924
2918,110987.24191585202
2919,226238.87674953777
